#{"t_start": 1769079050.8435593, "env_id": "None"}
r,l,t
50.404967,4,38330.843621
-41.553045,4,38332.426085
46.681442,3,38337.144232
-126.526182,3,38339.414819
-96.797528,5,38342.009606
-40.977026,4,38343.588681
33.088132,3,38345.157973
10.140439,5,38347.503659
-83.999337,4,38349.159152
-109.05308,2,38350.687388
15.715204,4,38353.185581
-94.952156,2,38355.312494
-277.098145,5,38357.953236
-104.311309,2,38360.120934
45.352841,4,38362.466544
24.825325,4,38364.092923
44.141833,3,38365.678347
-145.47216,17,38372.717529
-89.702147,2,38374.926971
-125.993543,6,38378.006952
-89.885617,6,38380.466227
-34.698903,3,38382.054252
9.009964,6,38383.669488
44.934927,3,38385.236829
49.572888,5,38387.893133
-99.168377,2,38390.032414
44.335958,6,38391.741902
-160.32253,6,38394.166763
29.788639,6,38396.85542
16.647881,4,38398.469915
32.469981,7,38400.180301
4.418109,14,38407.623161
32.028935,4,38409.204187
33.923871,8,38412.408073
77.033325,5,38415.078743
4.34589,4,38416.718699
-25.45262,3,38418.268576
-15.111304,6,38419.903242
-101.126915,9,38423.414227
-107.673155,7,38426.476695
-134.342751,2,38428.653207
-114.371086,5,38430.373295
-74.704404,4,38431.927264
25.561376,5,38434.290455
41.759827,5,38435.934145
30.491785,7,38440.543425
-48.956716,3,38442.0825
-135.309159,6,38443.80524
39.764294,4,38445.404964
-96.982162,1,38447.541047
67.745018,3,38449.841201
-51.244945,4,38451.428675
-127.819139,4,38453.726797
-106.28325,9,38457.171032
-130.364947,8,38460.312133
-29.82232,3,38461.876782
61.864263,8,38463.626991
31.006793,5,38466.015505
-61.985235,4,38467.728729
34.269525,3,38469.935627
-164.16584,6,38472.488858
-98.465321,3,38477.509218
-94.460998,3,38479.052246
-144.129781,3,38481.390738
-113.256207,10,38485.242875
28.526196,3,38487.518057
22.408782,5,38489.150662
19.864121,5,38490.751795
-106.55609,2,38492.910184
20.435464,8,38495.682256
-97.86047,4,38497.960565
-14.407765,3,38499.539928
46.092482,3,38501.085734
0.74869,4,38502.655761
23.899847,5,38505.047987
-108.779349,9,38511.377827
-173.491871,4,38513.699528
39.995286,3,38516.053867
-124.875786,5,38517.807621
-133.235745,5,38520.166363
-107.2961,3,38522.376124
-99.02581,1,38524.491426
51.693508,9,38527.932941
-116.010582,1,38529.45403
-116.344845,5,38532.045727
-46.779627,6,38533.741648
-165.859156,4,38536.014252
58.171882,5,38537.644548
28.667286,3,38539.263741
29.537331,3,38541.48826
-107.087718,4,38546.632111
42.2769,9,38549.489814
-109.303527,2,38551.691101
-93.305593,3,38553.947954
-1.412072,10,38557.085233
-126.82426,7,38560.174135
30.293036,3,38561.776788
-69.108072,3,38563.299443
-99.712558,2,38565.445849
-124.454672,2,38567.713407
-119.490768,1,38569.194721
-107.296475,2,38570.85978
-120.868598,2,38573.084746
-99.197626,2,38574.711988
-85.491532,8,38576.420708
-99.14581,4,38581.819211
-91.695573,5,38584.414962
-128.669483,6,38586.951952
-91.127112,3,38589.347616
-147.105009,15,38593.076889
-107.143216,5,38595.711894
28.323596,3,38597.265506
-131.682994,3,38599.428556
-105.654367,3,38601.759681
-16.289147,3,38603.338831
-2.267765,5,38605.673845
36.699857,3,38607.267763
-129.047484,4,38609.586537
-98.66486,3,38611.902968
-109.834988,2,38616.942578
-71.590873,4,38619.36009
46.721818,6,38621.957861
-7.180761,6,38624.549154
-121.129177,2,38626.8728
-112.965732,2,38628.476248
19.747241,6,38630.09026
-92.952978,2,38632.274311
-155.952105,8,38634.952667
51.512268,3,38636.630086
-2.622109,7,38639.285947
-35.116203,8,38642.004848
-38.586954,3,38643.628501
-114.264012,3,38645.932281
-27.70102,4,38647.518211
12.297204,6,38651.832339
-124.985235,13,38656.327106
64.235362,6,38658.019189
-117.209979,5,38660.603706
-121.190079,2,38662.796765
39.667438,3,38664.398637
-40.544507,4,38665.982519
20.270271,5,38667.572689
-5.056799,6,38670.052787
-199.638552,11,38674.17624
21.784074,4,38675.818674
-2.629162,3,38677.360011
-12.85972,16,38681.276201
9.436925,4,38686.370488
-196.002804,10,38689.374094
-199.218618,16,38695.054942
-128.232728,3,38696.650238
37.553407,3,38698.88523
-84.068284,7,38701.958241
-113.703371,6,38704.851163
-180.549224,11,38707.976184
-95.616622,3,38710.290155
-92.884204,4,38712.759912
-50.913075,7,38714.491797
33.491619,3,38716.848888
-127.519906,5,38722.126696
37.036031,3,38723.702218
-161.599781,7,38726.322336
15.414812,3,38727.933467
24.58962,5,38729.537931
-33.292206,3,38731.10521
37.900056,3,38733.346544
-120.508353,6,38735.837848
-117.044935,9,38738.621195
-112.798656,5,38741.208433
33.035538,5,38742.806395
-132.333732,16,38746.730878
-92.929744,3,38749.080828
38.313307,6,38750.736715
-96.319031,3,38755.607596
-118.258212,6,38758.100194
-103.282175,2,38760.325345
22.200085,4,38762.698419
39.674038,3,38764.291629
43.135469,14,38769.117321
-140.640862,3,38771.448171
-99.323129,3,38773.710369
18.764788,8,38776.381071
-106.455382,4,38778.670357
27.468216,4,38780.97764
-114.844327,2,38783.271925
-104.301144,2,38785.420788
58.110728,4,38790.662662
-61.481422,5,38792.273458
18.244857,5,38794.619759
-84.608705,4,38797.122137
-95.909187,7,38800.145195
27.727311,4,38801.909341
16.017953,5,38803.498908
-99.111252,1,38805.028855
25.082293,5,38807.363281
83.211968,3,38809.74397
-0.17879,4,38811.303556
-117.65677,2,38813.44064
-93.771602,2,38815.068825
-97.473019,2,38817.183366
-140.330815,16,38821.165928
-133.561382,3,38825.571604
-106.663721,7,38828.535022
-96.868532,3,38830.781205
44.670101,4,38832.417948
-211.373859,6,38834.929982
-46.461163,3,38836.499151
26.088372,3,38838.733093
-114.177025,5,38841.345125
-125.592639,6,38844.02087
-173.394483,6,38846.501115
-39.340194,7,38848.203132
-99.783234,1,38850.247622
25.982515,7,38852.794296
-43.044669,6,38854.442556
-136.892882,6,38856.903149
-51.345997,3,38861.180468
-97.031193,6,38864.121511
-136.354941,7,38867.273414
-15.752488,4,38868.874079
33.574785,3,38870.427579
42.062397,3,38871.980833
67.550577,5,38874.519499
-95.11006,3,38876.763384
28.511757,4,38878.474959
-93.239586,1,38880.519592
-7.38218,3,38882.217745
-88.689814,3,38884.467656
-69.267918,3,38886.034251
-30.309743,7,38888.630226
-123.648841,8,38891.9682
-99.987673,4,38897.163693
46.737476,6,38899.646401
-92.727348,1,38901.760054
-109.792078,5,38904.425738
-136.92836,16,38908.430615
-105.167719,3,38910.778402
-9.348838,11,38913.926115
-100.481887,5,38916.554733
51.227197,7,38918.231867
46.561385,3,38919.790558
-219.146739,8,38922.486622
-101.047754,9,38925.888538
-129.803243,3,38930.748949
-196.090611,6,38933.198863
-40.44837,3,38934.815823
-147.488582,3,38937.091672
-48.429079,3,38938.685659
-26.157654,8,38941.433847
28.332454,14,38946.430261
61.064337,5,38949.126624
-95.67038,5,38951.75078
-140.29207,3,38953.335557
-84.841383,2,38955.438945
-91.944704,3,38957.740265
-5.829169,5,38959.356636
-97.256561,1,38961.432678
-54.974864,3,38965.660331
-95.318195,3,38967.864958
39.034824,4,38970.177902
-123.830047,12,38973.555364
39.466805,8,38975.335416
-131.155373,3,38977.617141
-67.211356,3,38979.194244
-162.055211,5,38981.879813
-117.382442,2,38983.423387
-129.948251,9,38986.214476
-16.991566,3,38987.824093
50.06196,5,38989.444742
74.259132,6,38992.298302
-129.345428,1,38993.875469
35.115619,4,38995.486553
44.539477,5,38999.815536
-121.167245,4,39002.089106
-129.21696,3,39003.716818
68.614027,5,39006.376957
-104.099583,4,39008.833255
-109.59881,2,39011.007606
59.568506,6,39013.85727
-147.407712,6,39016.362072
-132.315244,8,39019.745227
47.128913,3,39021.353002
17.942037,6,39024.198769
-112.756428,9,39027.068526
50.130023,3,39028.703773
55.443158,7,39031.895436
-159.139283,4,39036.587444
-46.446295,4,39038.368218
-112.342167,2,39040.627558
-125.744456,15,39044.51233
-126.791702,2,39046.713267
-109.933535,6,39048.452876
26.454493,4,39050.089935
-1.771715,8,39052.754369
-174.399487,15,39056.64763
-34.160681,4,39058.261858
67.136476,3,39060.735372
-108.841321,4,39063.179094
23.076141,4,39064.756922
-114.453964,2,39068.825161
31.789367,4,39070.467275
22.796535,4,39072.737533
-88.077825,4,39075.266303
-107.982574,3,39077.652358
28.543721,6,39079.299914
37.49044,4,39080.828645
-112.847796,3,39083.001053
26.858373,3,39084.699927
36.882306,5,39086.306662
-107.268643,9,39089.041351
25.523963,4,39090.685273
-149.187815,5,39093.022716
41.123053,6,39094.768845
-22.695429,3,39096.314026
33.898131,5,39097.932718
-92.547832,4,39100.333305
43.966427,5,39105.937146
-236.056431,19,39112.654564
79.663536,5,39115.331679
-69.694581,5,39117.023459
48.282403,3,39118.558404
-35.65371,3,39120.088717
37.79055,10,39122.98848
-114.258871,5,39125.353846
-134.735573,12,39128.738683
-150.383393,6,39131.223476
-144.425009,9,39134.066299
-94.478121,3,39139.288942
-2.937,7,39142.30668
38.193898,4,39143.940269
46.363777,4,39145.497469
-96.776294,10,39149.218014
-14.694151,7,39151.862942
36.492443,3,39154.153807
21.751257,4,39155.74517
-16.791964,7,39157.419407
-117.320406,4,39159.013609
14.868845,6,39160.681346
-120.924249,5,39163.030841
11.647683,7,39165.571511
-0.912761,9,39168.499723
-109.407467,3,39170.825587
22.865786,3,39175.359209
-123.164886,3,39177.516386
16.187746,4,39179.128932
11.353151,7,39180.806032
-146.631914,3,39183.029426
-87.294094,2,39185.240529
-142.520201,4,39187.543371
-132.640139,8,39190.736562
22.231534,4,39192.367501
-111.261818,7,39194.916686
12.78636,5,39197.298361
28.948998,3,39198.866599
-94.549694,2,39201.081624
44.236892,6,39202.7327
-64.123786,11,39205.972459
-17.239225,8,39211.644418
-105.0362,4,39214.101216
-63.138294,5,39215.771452
39.382628,3,39217.980689
8.430756,5,39220.36536
-42.03044,5,39222.012728
-61.346798,4,39223.618869
-38.350047,4,39225.194176
-22.654523,7,39227.781118
-144.199852,3,39230.027447
-35.686641,10,39233.096093
-136.28103,5,39235.529128
-151.546629,5,39237.936007
-46.239852,8,39240.649714
-90.960319,4,39246.008833
31.529287,3,39247.57184
71.035512,8,39249.274333
-129.227327,3,39251.583939
-12.162887,9,39254.416399
-104.416099,7,39257.44255
-99.560172,3,39259.832853
33.88017,3,39261.411324
-121.992989,6,39264.176282
-88.999562,3,39266.440155
-141.188214,3,39268.173611
-117.500867,5,39270.885666
-94.68618,3,39273.1896
33.032274,3,39274.758131
11.26746,9,39280.341404
-138.862819,5,39282.823787
46.289658,4,39285.142062
-110.417318,6,39287.955041
38.913221,4,39289.585678
18.311951,4,39291.857757
35.605026,4,39293.457914
-119.262616,6,39296.209086
-86.22343,2,39298.374229
-121.241283,7,39301.346897
-133.697828,3,39302.909438
-12.012902,8,39305.651365
-120.708258,14,39310.407699
-139.598226,5,39315.644653
-121.132149,4,39318.030306
-120.015573,5,39320.59316
-42.425696,4,39322.183403
6.398322,8,39324.854409
-93.548064,5,39327.265222
-121.625553,5,39329.693529
-119.179811,2,39331.851438
-128.726707,3,39334.099212
-13.225177,9,39336.964293
17.78236,4,39338.588851
63.218095,4,39340.985246
-136.211616,3,39343.291132
-92.037058,4,39345.818209
37.89294,3,39350.297427
-122.45278,5,39352.635479
-174.465176,7,39355.211276
-95.137032,1,39357.296985
-109.789801,5,39359.893956
37.377755,3,39361.450597
24.996741,7,39363.097935
-101.087393,4,39365.52907
35.495698,4,39367.109167
-39.457777,4,39368.71477
-142.067274,14,39372.279298
-30.672667,4,39373.908215
27.332485,7,39376.457573
-16.745178,11,39379.559133
-158.159507,5,39381.98194
46.949967,4,39387.222296
-2.282038,8,39390.056497
-112.581144,5,39392.822133
-138.068551,18,39397.19573
-127.941854,3,39399.401916
31.74984,3,39401.701034
-130.159062,12,39404.948362
-114.830105,3,39407.265323
-91.142136,1,39409.316127
-88.64639,4,39411.797915
-115.211727,8,39414.576425
31.719764,4,39416.261084
-107.773268,5,39421.781492
-128.006566,7,39424.683723
-97.822239,2,39426.840242
31.634356,3,39429.151398
-122.984599,5,39431.780845
18.288616,7,39434.44572
-79.994587,8,39437.280404
-22.966496,7,39438.990739
28.803554,3,39440.532079
-91.063928,3,39442.833979
24.716948,4,39445.298075
-112.743355,5,39446.984969
-116.523216,3,39449.2737
-7.189975,9,39452.21739
40.009691,5,39456.691211
53.249004,4,39458.932328
-124.96285,3,39461.146938
-115.546663,5,39462.971268
49.620012,4,39465.399614
-127.872534,6,39467.910511
-92.588594,3,39470.264029
-128.627603,2,39471.84443
-113.622101,4,39474.334945
-125.503335,13,39478.988326
-98.106624,4,39481.439151
-165.210748,9,39484.252343
-106.861471,3,39486.586405
-92.444527,1,39491.454037
35.289472,4,39493.038231
-113.316738,4,39495.295913
39.613249,3,39496.870052
-49.620829,5,39498.448278
-97.623381,4,39500.829199
49.872458,6,39502.52338
35.011191,5,39504.898188
-109.275234,2,39506.452906
42.817849,3,39508.646621
-30.709495,7,39511.288996
-147.423249,6,39513.8187
22.776957,4,39516.132263
-79.922702,8,39517.929599
-92.184886,5,39520.269457
26.499753,3,39521.836199
-271.147959,9,39528.246264
55.302448,4,39530.722968
34.271102,7,39532.402341
38.211191,3,39533.944704
-154.241914,21,39538.858073
35.633036,4,39540.465207
-133.900655,3,39542.643183
-111.814086,2,39544.94826
-93.744568,1,39547.009278
-94.648388,10,39550.07254
51.688045,3,39551.685452
-103.69839,2,39553.964637
-64.86978,3,39555.534128
46.531541,4,39557.128922
27.062878,3,39561.650532
-126.198412,5,39563.249897
-132.959999,6,39565.81676
-109.554507,4,39568.154427
38.666527,3,39569.901287
44.924468,3,39571.499249
-61.77145,5,39573.253812
-150.371873,4,39575.823136
16.206796,6,39577.496103
-103.289543,1,39579.533604
-127.203436,6,39582.380665
-125.996803,4,39584.859702
45.271101,8,39588.163507
-99.645731,3,39590.424069
-46.516637,4,39592.047186
56.854139,5,39596.440557
-106.28629,6,39598.94543
-123.021482,2,39601.17489
39.223125,7,39603.76026
-100.38305,5,39606.400914
-130.563828,7,39609.454379
-129.691397,8,39612.232308
64.029413,5,39614.858113
27.303851,9,39616.634727
-112.455027,7,39619.560029
-132.778319,3,39621.785235
-147.853225,18,39626.113966
-123.577858,7,39632.073045
-98.998325,5,39634.902069
37.587703,3,39637.370143
-9.553507,3,39638.965453
38.217588,5,39641.347796
-100.146385,1,39643.47316
31.233202,5,39645.870587
-121.287134,5,39648.450777
-112.510293,3,39650.868975
-107.112543,4,39653.201526
12.937036,3,39655.568269
-128.026737,4,39657.978474
-5.950565,11,39661.157496
44.789032,5,39666.211178
-115.329354,5,39668.795216
38.824509,3,39670.356883
-103.517326,6,39673.235933
-12.273635,3,39674.881483
40.27685,4,39676.434809
47.007326,3,39678.146439
-156.90633,9,39680.928507
44.120834,3,39683.363012
-124.97998,6,39685.391638
-196.909953,14,39691.661464
-104.841866,5,39693.493702
32.958023,4,39695.820323
-52.586076,8,39701.544192
-33.270301,9,39704.500716
-109.53647,6,39707.505209
-0.495283,5,39709.9168
42.312017,4,39711.497787
-215.190951,6,39713.979454
-113.660207,2,39716.228889
-130.024328,7,39718.874105
-91.679332,2,39721.102227
41.095178,3,39723.297094
25.5785,3,39724.887182
33.686642,4,39726.512323
-114.777178,2,39728.646535
-36.476319,6,39731.204165
-62.769267,5,39735.452443
-113.092796,1,39736.938156
43.366718,3,39738.52719
21.365422,5,39741.137164
-98.776395,3,39743.542177
-90.472204,2,39745.710473
67.667547,5,39748.500129
-71.964418,4,39750.200498
-106.574393,4,39752.500763
-130.742474,14,39756.138574
58.183088,7,39757.943671
11.41654,4,39760.236044
-106.827581,4,39762.732201
-150.544102,5,39764.365761
50.285768,4,39769.800803
-80.572835,3,39772.114549
31.607274,4,39773.689894
-124.321705,2,39775.972617
43.049487,4,39777.676151
44.989516,4,39779.335412
28.730116,5,39781.677868
34.15073,3,39783.287771
50.043564,4,39784.876545
-136.183717,3,39787.11486
-6.300036,9,39790.062392
17.192858,6,39792.957242
66.946204,5,39794.59427
-20.880008,3,39796.155217
-4.094723,6,39798.632066
-102.678339,4,39801.157147
17.940659,4,39805.467097
-90.745949,1,39807.135668
-167.172761,24,39816.113683
-72.619382,11,39819.259764
-97.223804,4,39821.588619
-122.892313,2,39823.864371
-98.489914,3,39826.102333
16.480282,4,39828.655421
37.132125,3,39830.228148
60.695285,5,39832.871658
63.222426,5,39835.636049
-89.316879,2,39840.621518
-129.059799,10,39843.574066
-150.436296,8,39846.433371
34.781374,3,39848.012579
-90.909027,3,39850.239616
-92.000706,4,39852.71541
-137.566394,3,39855.02048
-128.566742,3,39857.346377
-109.047588,2,39859.548973
29.0159,6,39861.286709
-91.523333,6,39863.972613
-116.04586,1,39865.44914
1.644213,5,39867.783993
29.022316,3,39870.06396
-89.741794,4,39871.681587
26.111141,4,39876.776926
-141.336157,2,39878.462961
3.016657,7,39881.215548
-89.001648,3,39883.615116
36.088907,5,39886.295706
18.02469,4,39888.639261
29.310906,4,39890.309605
-92.975288,1,39892.35501
7.233525,5,39894.760577
26.946217,5,39896.50022
-73.289937,11,39900.411422
46.05421,3,39902.025341
-93.14442,5,39904.654267
-91.909475,2,39906.851263
-163.916817,6,39912.027918
33.714352,4,39913.669265
34.640761,5,39916.120723
63.010584,4,39918.556183
40.795019,3,39920.264919
26.453837,4,39921.827134
-101.602724,5,39924.340788
-100.545537,2,39926.605659
-10.770912,5,39928.974164
-100.935509,1,39930.578211
19.048232,4,39932.208088
-48.060496,11,39935.36394
-96.828856,2,39936.942014
27.794448,3,39938.472973
45.673797,4,39940.012695
-95.465225,1,39944.809217
-155.73628,6,39947.30132
41.236651,4,39948.964496
-101.270719,7,39951.944315
24.284848,4,39954.207636
